time,from,to,amount,priority
2023-01-01 12:09:26,0,1,20,1
2023-01-01 12:09:45,0,1,14,0
2023-01-01 12:10:09,0,1,20,0
2023-01-01 12:10:18,1,0,5,1
2023-01-01 12:10:19,1,0,20,1
2023-01-01 12:10:26,1,0,20,0
2023-01-01 12:10:34,1,0,20,1
2023-01-01 12:10:47,1,0,11,1
2023-01-01 12:11:18,1,0,20,1
2023-01-01 12:11:25,1,0,20,1
2023-01-01 12:11:30,1,0,20,1
2023-01-01 12:11:38,1,0,20,1
2023-01-01 12:11:49,1,0,20,1
2023-01-01 12:12:14,1,0,20,1
2023-01-01 12:12:22,1,0,18,0
2023-01-01 12:12:40,1,0,20,1
2023-01-01 12:12:52,1,0,9,1
2023-01-01 12:13:14,1,0,5,1
2023-01-01 12:13:16,1,0,19,1
2023-01-01 12:13:21,1,0,20,0
2023-01-01 12:13:50,1,0,20,0
2023-01-01 12:13:59,1,0,20,1
2023-01-01 12:14:00,1,0,20,0
2023-01-01 12:14:01,1,0,5,1
2023-01-01 12:14:16,1,0,20,1
2023-01-01 12:14:27,1,0,5,1
2023-01-01 12:14:43,1,0,15,0
2023-01-01 12:14:57,1,0,20,1
2023-01-01 12:15:04,1,0,20,1
2023-01-01 12:15:15,1,0,20,1
2023-01-01 12:15:17,1,0,20,1
2023-01-01 12:15:24,1,0,8,1
2023-01-01 12:16:05,1,0,20,1
2023-01-01 12:16:07,1,0,20,1
2023-01-01 12:16:41,1,0,20,0
2023-01-01 12:16:42,1,0,20,0
2023-01-01 12:16:52,1,0,20,0
2023-01-01 12:17:00,1,0,5,1
2023-01-01 12:17:06,1,0,14,1
2023-01-01 12:17:10,1,0,20,1
2023-01-01 12:17:17,1,0,20,1
2023-01-01 12:17:20,1,0,20,0
2023-01-01 12:17:27,1,0,20,1
2023-01-01 12:17:44,1,0,20,1
2023-01-01 12:17:57,1,0,14,1
2023-01-01 12:18:14,1,0,20,1
2023-01-01 12:18:17,1,0,20,1
2023-01-01 12:18:24,1,0,20,0
2023-01-01 12:18:45,1,0,18,1
2023-01-01 12:18:48,1,0,20,1
2023-01-01 12:18:50,1,0,20,1
2023-01-01 12:19:11,1,0,11,1
2023-01-01 12:19:25,1,0,20,1
2023-01-01 12:19:36,1,0,20,1
2023-01-01 12:19:37,1,0,15,0
2023-01-01 12:19:58,1,0,12,1
2023-01-01 12:20:01,1,0,5,1
2023-01-01 12:20:04,1,0,15,1
2023-01-01 12:20:08,1,0,20,1
2023-01-01 12:20:10,1,0,20,1
2023-01-01 12:20:14,1,0,20,1
2023-01-01 12:20:42,1,0,20,0
2023-01-01 12:20:43,1,0,20,0
2023-01-01 12:20:56,1,0,13,1
2023-01-01 12:21:01,1,0,20,1
2023-01-01 12:21:49,1,0,20,0
2023-01-01 12:22:12,1,0,15,0
2023-01-01 12:22:18,1,0,9,1
2023-01-01 12:23:02,1,0,20,1
2023-01-01 12:23:11,1,0,20,1
2023-01-01 12:23:15,1,0,20,1
2023-01-01 12:23:41,1,0,20,0
2023-01-01 12:23:47,1,0,20,0
2023-01-01 12:24:08,1,0,20,1
2023-01-01 12:24:09,1,0,20,0
2023-01-01 12:24:11,1,0,5,1
2023-01-01 12:24:17,1,0,20,1
2023-01-01 12:24:50,1,0,20,0
2023-01-01 12:24:55,1,0,6,1
2023-01-01 12:25:01,1,0,20,1
2023-01-01 12:25:12,1,0,20,1
2023-01-01 12:26:09,1,0,20,1
2023-01-01 12:26:32,1,0,5,0
2023-01-01 12:26:35,1,0,20,0
2023-01-01 12:26:38,1,0,6,0
2023-01-01 12:27:09,1,0,20,1
2023-01-01 12:27:23,1,0,20,0
2023-01-01 12:27:28,1,0,20,1
2023-01-01 12:27:38,1,0,20,0
2023-01-01 12:27:50,1,0,16,1
2023-01-01 12:27:58,1,0,20,0
2023-01-01 12:28:18,1,0,20,1
2023-01-01 12:28:49,1,0,20,1
2023-01-01 12:29:13,1,0,20,0
2023-01-01 12:29:14,1,0,5,1
2023-01-01 12:29:15,1,0,20,1
2023-01-01 12:29:24,1,0,20,1
2023-01-01 12:29:25,1,0,20,0
2023-01-01 12:29:46,1,0,20,1
2023-01-01 12:29:56,1,0,17,1
2023-01-01 12:30:05,1,0,5,0
2023-01-01 12:30:17,1,0,20,1
2023-01-01 12:30:17,1,0,19,0
2023-01-01 12:30:20,1,0,20,1
2023-01-01 12:30:21,1,0,13,1
2023-01-01 12:30:54,1,0,20,1
2023-01-01 12:31:33,1,0,5,1
2023-01-01 12:31:44,1,0,20,1
2023-01-01 12:32:12,1,0,20,0
2023-01-01 12:32:20,1,0,5,1
2023-01-01 12:32:32,1,0,6,0
2023-01-01 12:32:45,1,0,20,1
2023-01-01 12:32:52,1,0,20,1
2023-01-01 12:32:58,1,0,20,1
2023-01-01 12:33:06,1,0,20,1
2023-01-01 12:33:13,1,0,20,0
2023-01-01 12:33:14,1,0,15,1
2023-01-01 12:33:16,1,0,20,1
2023-01-01 12:33:38,1,0,5,1
2023-01-01 12:33:43,1,0,20,0
2023-01-01 12:34:42,1,0,20,0
2023-01-01 12:35:09,1,0,20,1
2023-01-01 12:35:19,1,0,20,1
2023-01-01 12:35:25,1,0,20,1
2023-01-01 12:36:05,1,0,19,1
2023-01-01 12:36:15,1,0,20,1
2023-01-01 12:36:24,1,0,5,0
2023-01-01 12:36:34,1,0,20,0
2023-01-01 12:36:52,1,0,5,1
2023-01-01 12:36:54,1,0,20,1
2023-01-01 12:37:06,1,0,20,0
2023-01-01 12:37:06,1,0,5,1
2023-01-01 12:37:08,1,0,20,1
2023-01-01 12:37:23,1,0,20,1
2023-01-01 12:37:29,1,0,20,1
2023-01-01 12:37:33,1,0,20,1
2023-01-01 12:37:34,1,0,20,1
2023-01-01 12:37:36,1,0,20,1
2023-01-01 12:37:44,1,0,20,1
2023-01-01 12:38:01,1,0,20,0
2023-01-01 12:38:01,1,0,20,1
2023-01-01 12:38:11,1,0,20,1
2023-01-01 12:38:12,1,0,20,1
2023-01-01 12:38:21,1,0,18,0
2023-01-01 12:38:25,1,0,20,1
2023-01-01 12:38:28,1,0,15,1
2023-01-01 12:38:33,1,0,20,1
2023-01-01 12:38:47,1,0,20,1
2023-01-01 12:38:50,1,0,20,1
2023-01-01 12:39:00,1,0,20,1
2023-01-01 12:39:39,1,0,20,1
2023-01-01 12:39:48,1,0,20,1
2023-01-01 12:40:17,1,0,20,1
2023-01-01 12:40:27,1,0,20,1
2023-01-01 12:40:44,1,0,20,0
2023-01-01 12:40:53,1,0,5,0
2023-01-01 12:41:22,1,0,17,1
2023-01-01 12:41:30,1,0,20,1
2023-01-01 12:41:44,1,0,5,1
2023-01-01 12:41:55,1,0,20,1
2023-01-01 12:41:59,1,0,20,1
2023-01-01 12:42:01,1,0,20,1
2023-01-01 12:42:17,1,0,20,0
2023-01-01 12:42:22,1,0,20,0
2023-01-01 12:42:24,1,0,16,1
2023-01-01 12:42:29,1,0,20,0
2023-01-01 12:42:34,1,0,20,1
2023-01-01 12:42:47,1,0,20,0
2023-01-01 12:42:53,1,0,20,1
2023-01-01 12:43:03,1,0,17,1
2023-01-01 12:43:13,1,0,20,1
2023-01-01 12:43:37,1,0,20,1
2023-01-01 12:43:43,1,0,5,0
2023-01-01 12:43:47,1,0,20,1
2023-01-01 12:43:49,1,0,17,1
2023-01-01 12:43:55,1,0,20,1
2023-01-01 12:43:58,1,0,20,1
2023-01-01 12:43:59,1,0,18,1
2023-01-01 12:44:04,1,0,14,0
2023-01-01 12:44:07,1,0,20,1
2023-01-01 12:44:14,1,0,6,1
2023-01-01 12:44:31,1,0,20,1
2023-01-01 12:44:35,1,0,20,1
2023-01-01 12:44:43,1,0,20,1
2023-01-01 12:45:01,1,0,5,0
2023-01-01 12:45:46,1,0,20,1
2023-01-01 12:46:24,1,0,20,1
2023-01-01 12:46:30,1,0,20,1
2023-01-01 12:47:20,1,0,20,1
2023-01-01 12:47:21,1,0,11,1
2023-01-01 12:47:21,1,0,20,0
2023-01-01 12:47:30,1,0,20,1
2023-01-01 12:47:37,1,0,16,1
2023-01-01 12:47:48,1,0,20,1
2023-01-01 12:47:56,1,0,20,1
2023-01-01 12:48:04,1,0,14,0
2023-01-01 12:48:11,1,0,15,1
2023-01-01 12:48:29,1,0,20,1
2023-01-01 12:48:41,1,0,20,1
2023-01-01 12:48:47,1,0,20,0
2023-01-01 12:48:48,1,0,20,0
2023-01-01 12:49:03,1,0,20,0
2023-01-01 12:49:12,1,0,20,1
2023-01-01 12:49:16,1,0,20,1
2023-01-01 12:49:42,1,0,11,1
2023-01-01 12:49:43,1,0,20,1
2023-01-01 12:49:52,1,0,20,1
2023-01-01 12:50:21,1,0,20,1
2023-01-01 12:50:33,1,0,20,1
2023-01-01 12:50:41,1,0,20,1
2023-01-01 12:50:44,1,0,20,1
2023-01-01 12:51:16,1,0,20,0
2023-01-01 12:51:22,1,0,20,1
2023-01-01 12:51:28,1,0,5,1
2023-01-01 12:51:31,1,0,15,1
2023-01-01 12:52:03,1,0,20,1
2023-01-01 12:52:34,1,0,20,1
2023-01-01 12:52:55,1,0,20,0
2023-01-01 12:53:24,1,0,20,1
2023-01-01 12:53:26,1,0,18,0
2023-01-01 12:53:33,1,0,20,1
2023-01-01 12:54:33,1,0,20,1
2023-01-01 12:54:36,1,0,16,1
2023-01-01 12:54:45,1,0,20,1
2023-01-01 12:55:08,1,0,20,0
2023-01-01 12:55:17,1,0,5,1
2023-01-01 12:55:19,1,0,17,1
2023-01-01 12:55:32,1,0,20,1
2023-01-01 12:55:34,1,0,20,1
2023-01-01 12:55:37,1,0,20,0
2023-01-01 12:55:42,1,0,14,1
2023-01-01 12:55:44,1,0,19,1
2023-01-01 12:55:59,1,0,8,1
2023-01-01 12:56:04,1,0,20,1
2023-01-01 12:56:11,1,0,20,1
2023-01-01 12:56:16,1,0,6,0
2023-01-01 12:56:29,1,0,5,1
2023-01-01 12:56:37,1,0,20,1
2023-01-01 12:56:41,1,0,20,1
2023-01-01 12:56:43,1,0,20,1
2023-01-01 12:56:50,1,0,20,1
2023-01-01 12:57:04,1,0,18,0
2023-01-01 12:57:30,1,0,20,1
2023-01-01 12:58:11,1,0,20,1
2023-01-01 12:58:19,1,0,20,0
2023-01-01 12:58:22,1,0,20,1
2023-01-01 12:58:31,1,0,20,1
2023-01-01 12:58:33,1,0,20,1
2023-01-01 12:58:45,1,0,20,0
2023-01-01 12:58:49,1,0,20,1
2023-01-01 12:59:32,1,0,18,0
2023-01-01 12:59:41,1,0,20,0
2023-01-01 13:00:03,1,0,8,1
2023-01-01 13:00:28,1,0,17,0
2023-01-01 13:00:29,1,0,5,0
2023-01-01 13:00:44,1,0,20,1
2023-01-01 13:00:44,1,0,20,0
2023-01-01 13:00:47,1,0,20,0
2023-01-01 13:00:52,1,0,20,1
2023-01-01 13:00:58,1,0,20,0
2023-01-01 13:01:09,1,0,20,1
2023-01-01 13:01:41,1,0,20,1
2023-01-01 13:02:00,1,0,5,1
2023-01-01 13:02:00,1,0,20,0
2023-01-01 13:02:00,1,0,20,1
2023-01-01 13:02:03,1,0,16,1
2023-01-01 13:02:11,1,0,20,1
2023-01-01 13:02:24,1,0,13,0
2023-01-01 13:02:31,1,0,20,1
2023-01-01 13:02:32,1,0,20,1
2023-01-01 13:02:45,1,0,20,1
2023-01-01 13:02:46,1,0,20,0
2023-01-01 13:02:59,1,0,20,1
2023-01-01 13:03:04,1,0,20,1
2023-01-01 13:03:08,1,0,20,1
2023-01-01 13:03:12,1,0,20,0
2023-01-01 13:03:12,1,0,20,1
2023-01-01 13:03:18,1,0,20,1
2023-01-01 13:03:20,1,0,20,1
2023-01-01 13:03:27,1,0,20,0
2023-01-01 13:03:38,1,0,20,1
2023-01-01 13:03:44,1,0,19,1
2023-01-01 13:03:49,1,0,13,1
2023-01-01 13:04:04,1,0,13,0
2023-01-01 13:04:09,1,0,20,1
2023-01-01 13:04:09,1,0,5,1
2023-01-01 13:04:25,1,0,20,1
2023-01-01 13:04:28,1,0,20,1
2023-01-01 13:04:40,1,0,20,1
2023-01-01 13:05:28,1,0,20,1
2023-01-01 13:05:45,1,0,20,1
2023-01-01 13:05:45,1,0,20,1
2023-01-01 13:05:46,1,0,20,1
2023-01-01 13:05:52,1,0,20,1
2023-01-01 13:06:01,1,0,20,1
2023-01-01 13:06:21,1,0,15,1
2023-01-01 13:06:27,1,0,20,1
2023-01-01 13:06:35,1,0,20,1
2023-01-01 13:06:37,1,0,20,1
2023-01-01 13:06:50,1,0,11,1
2023-01-01 13:06:59,1,0,11,1
2023-01-01 13:07:02,1,0,20,1
2023-01-01 13:07:29,1,0,20,1
2023-01-01 13:07:46,1,0,20,1
2023-01-01 13:07:47,1,0,20,1
2023-01-01 13:07:47,1,0,20,1
2023-01-01 13:07:50,1,0,20,1
2023-01-01 13:07:56,1,0,20,1
2023-01-01 13:07:59,1,0,20,0
2023-01-01 13:08:03,1,0,9,1
2023-01-01 13:08:14,1,0,5,1
2023-01-01 13:08:15,1,0,20,1
2023-01-01 13:08:27,1,0,12,1
2023-01-01 13:08:56,1,0,20,1
2023-01-01 13:09:13,1,0,5,1
2023-01-01 13:09:20,1,0,5,1
2023-01-01 13:09:20,1,0,20,1
2023-01-01 13:09:23,1,0,20,1
2023-01-01 13:09:40,1,0,17,1
2023-01-01 13:09:54,1,0,20,1
2023-01-01 13:09:55,1,0,20,1
2023-01-01 13:10:13,1,0,20,0
2023-01-01 13:10:17,1,0,20,1
2023-01-01 13:10:21,1,0,20,1
2023-01-01 13:10:37,1,0,20,1
2023-01-01 13:10:41,1,0,18,1
2023-01-01 13:10:53,1,0,20,1
2023-01-01 13:11:04,1,0,20,1
2023-01-01 13:11:11,1,0,5,1
2023-01-01 13:11:23,1,0,17,1
2023-01-01 13:11:44,1,0,20,1
2023-01-01 13:12:39,1,0,20,1
2023-01-01 13:13:29,1,0,20,1
2023-01-01 13:13:35,1,0,6,1
2023-01-01 13:13:53,1,0,19,1
2023-01-01 13:13:53,1,0,20,1
2023-01-01 13:13:57,1,0,5,1
2023-01-01 13:13:58,1,0,10,1
2023-01-01 13:14:49,1,0,20,0
2023-01-01 13:15:20,1,0,20,1
2023-01-01 13:15:38,1,0,20,1
2023-01-01 13:15:39,1,0,20,0
2023-01-01 13:15:44,1,0,20,1
2023-01-01 13:16:15,1,0,20,1
2023-01-01 13:16:27,1,0,17,1
2023-01-01 13:16:59,1,0,20,1
2023-01-01 13:17:05,1,0,10,1
2023-01-01 13:17:09,1,0,20,1
2023-01-01 13:17:12,1,0,20,1
2023-01-01 13:17:20,1,0,20,1
2023-01-01 13:17:26,1,0,20,1
2023-01-01 13:17:30,1,0,12,0
2023-01-01 13:17:41,1,0,20,1
2023-01-01 13:17:46,1,0,5,0
2023-01-01 13:18:00,1,0,7,1
2023-01-01 13:18:12,1,0,20,0
2023-01-01 13:18:14,1,0,20,1
2023-01-01 13:18:29,1,0,20,1
2023-01-01 13:18:35,1,0,15,0
2023-01-01 13:18:51,1,0,20,0
2023-01-01 13:19:10,1,0,20,1
2023-01-01 13:19:26,1,0,15,0
2023-01-01 13:19:38,1,0,20,0
2023-01-01 13:20:01,1,0,20,0
2023-01-01 13:20:30,1,0,20,1
2023-01-01 13:20:33,1,0,20,1
2023-01-01 13:20:39,1,0,20,0
2023-01-01 13:20:44,1,0,20,1
2023-01-01 13:20:53,1,0,20,1
2023-01-01 13:21:12,1,0,20,1
2023-01-01 13:21:18,1,0,20,1
2023-01-01 13:21:21,1,0,20,1
2023-01-01 13:21:21,1,0,5,1
2023-01-01 13:21:34,1,0,20,1
2023-01-01 13:21:46,1,0,5,0
2023-01-01 13:22:10,1,0,5,1
2023-01-01 13:22:19,1,0,20,1
2023-01-01 13:22:37,1,0,20,1
2023-01-01 13:23:13,1,0,20,0
2023-01-01 13:24:05,1,0,20,1
2023-01-01 13:24:28,1,0,20,0
2023-01-01 13:25:02,1,0,20,0
2023-01-01 13:25:10,1,0,11,0
2023-01-01 13:25:14,1,0,20,1
2023-01-01 13:25:33,1,0,20,1
2023-01-01 13:25:59,1,0,20,1
2023-01-01 13:26:15,1,0,20,1
2023-01-01 13:26:22,1,0,20,0
2023-01-01 13:26:23,1,0,20,0
2023-01-01 13:26:38,1,0,20,1
2023-01-01 13:26:52,1,0,20,1
2023-01-01 13:26:55,1,0,20,1
2023-01-01 13:27:10,1,0,20,1
2023-01-01 13:27:16,1,0,14,1
2023-01-01 13:27:17,1,0,20,1
2023-01-01 13:27:19,1,0,5,0
2023-01-01 13:27:37,1,0,14,1
2023-01-01 13:27:48,1,0,20,1
2023-01-01 13:28:04,1,0,20,1
2023-01-01 13:28:15,1,0,20,1
2023-01-01 13:28:15,1,0,20,1
2023-01-01 13:28:16,1,0,20,1
2023-01-01 13:28:24,1,0,20,1
2023-01-01 13:28:26,1,0,17,1
2023-01-01 13:28:27,1,0,13,1
2023-01-01 13:28:51,1,0,5,0
2023-01-01 13:29:10,1,0,20,1
2023-01-01 13:29:27,1,0,20,1
2023-01-01 13:29:31,1,0,20,0
2023-01-01 13:29:37,1,0,5,1
2023-01-01 13:29:59,1,0,20,1
2023-01-01 13:30:02,1,0,20,1
2023-01-01 13:30:08,1,0,11,1
2023-01-01 13:30:36,1,0,20,1
2023-01-01 13:30:41,1,0,20,1
2023-01-01 13:31:02,1,0,20,1
2023-01-01 13:31:04,1,0,19,1
2023-01-01 13:31:06,1,0,20,0
2023-01-01 13:31:07,1,0,20,1
2023-01-01 13:31:27,1,0,7,1
2023-01-01 13:31:30,1,0,5,1
2023-01-01 13:31:40,1,0,20,1
2023-01-01 13:31:45,1,0,20,1
2023-01-01 13:31:51,1,0,16,1
2023-01-01 13:32:08,1,0,20,1
2023-01-01 13:32:09,1,0,20,1
2023-01-01 13:32:27,1,0,5,0
2023-01-01 13:32:38,1,0,20,1
2023-01-01 13:32:39,1,0,20,1
2023-01-01 13:32:41,1,0,20,1
2023-01-01 13:32:46,1,0,20,1
2023-01-01 13:32:59,1,0,20,1
2023-01-01 13:33:51,1,0,20,0
2023-01-01 13:34:00,1,0,5,1
2023-01-01 13:34:09,1,0,20,1
2023-01-01 13:34:17,1,0,20,0
2023-01-01 13:34:26,1,0,9,1
2023-01-01 13:34:30,1,0,20,1
2023-01-01 13:34:52,1,0,11,0
2023-01-01 13:35:03,1,0,5,1
2023-01-01 13:35:06,1,0,20,1
2023-01-01 13:35:26,1,0,10,0
2023-01-01 13:35:28,1,0,15,1
2023-01-01 13:35:38,1,0,20,0
2023-01-01 13:35:43,1,0,20,0
2023-01-01 13:35:56,1,0,20,0
2023-01-01 13:35:59,1,0,20,1
2023-01-01 13:36:00,1,0,20,1
2023-01-01 13:36:18,1,0,20,0
2023-01-01 13:36:31,1,0,5,1
2023-01-01 13:36:32,1,0,5,1
2023-01-01 13:36:33,1,0,20,1
2023-01-01 13:37:05,1,0,20,1
2023-01-01 13:37:21,1,0,20,0
2023-01-01 13:37:39,1,0,5,1
2023-01-01 13:37:39,1,0,20,1
2023-01-01 13:37:46,1,0,15,1
2023-01-01 13:37:46,1,0,20,1
2023-01-01 13:38:10,1,0,20,1
2023-01-01 13:38:10,1,0,20,1
2023-01-01 13:38:15,1,0,20,1
2023-01-01 13:38:49,1,0,20,1
2023-01-01 13:38:53,1,0,12,1
2023-01-01 13:38:59,1,0,20,1
2023-01-01 13:39:00,1,0,20,1
2023-01-01 13:39:02,1,0,20,0
2023-01-01 13:39:12,1,0,20,0
2023-01-01 13:39:26,1,0,5,0
2023-01-01 13:39:34,1,0,20,1
2023-01-01 13:39:35,1,0,20,1
2023-01-01 13:39:41,1,0,20,1
2023-01-01 13:39:46,1,0,20,1
2023-01-01 13:39:49,1,0,8,1
2023-01-01 13:39:59,1,0,20,1
2023-01-01 13:40:14,1,0,20,1
2023-01-01 13:40:56,1,0,20,1
2023-01-01 13:41:01,1,0,5,1
2023-01-01 13:41:34,1,0,20,1
2023-01-01 13:41:42,1,0,20,1
2023-01-01 13:41:52,1,0,20,1
2023-01-01 13:41:53,1,0,20,1
2023-01-01 13:42:04,1,0,14,1
2023-01-01 13:42:11,1,0,20,1
2023-01-01 13:42:18,1,0,12,1
2023-01-01 13:42:35,1,0,20,1
2023-01-01 13:42:55,1,0,5,1
2023-01-01 13:43:38,1,0,7,1
2023-01-01 13:44:12,1,0,20,0
2023-01-01 13:44:32,1,0,20,1
2023-01-01 13:44:57,1,0,20,0
2023-01-01 13:45:04,1,0,5,0
2023-01-01 13:45:35,1,0,20,1
2023-01-01 13:45:43,1,0,5,1
2023-01-01 13:45:58,1,0,20,0
2023-01-01 13:46:10,1,0,20,0
2023-01-01 13:46:11,1,0,20,1
2023-01-01 13:46:14,1,0,20,1
2023-01-01 13:46:32,1,0,20,1
2023-01-01 13:46:36,1,0,11,1
2023-01-01 13:46:37,1,0,5,1
2023-01-01 13:46:38,1,0,11,1
2023-01-01 13:46:43,1,0,20,1
2023-01-01 13:46:47,1,0,14,1
2023-01-01 13:46:52,1,0,20,1
2023-01-01 13:46:57,1,0,20,1
2023-01-01 13:47:16,1,0,20,1
2023-01-01 13:47:20,1,0,20,1
2023-01-01 13:47:20,1,0,20,0
2023-01-01 13:47:33,1,0,20,1
2023-01-01 13:47:52,1,0,20,1
2023-01-01 13:47:59,1,0,20,1
2023-01-01 13:48:32,1,0,20,0
2023-01-01 13:48:36,1,0,20,1
2023-01-01 13:49:04,1,0,20,0
2023-01-01 13:49:04,1,0,20,1
2023-01-01 13:49:32,1,0,20,0
2023-01-01 13:50:09,1,0,17,1
2023-01-01 13:50:17,1,0,20,1
2023-01-01 13:50:17,1,0,5,1
2023-01-01 13:50:19,1,0,20,1
2023-01-01 13:50:46,1,0,20,1
2023-01-01 13:51:03,1,0,20,1
2023-01-01 13:51:05,1,0,20,1
2023-01-01 13:51:14,1,0,20,1
2023-01-01 13:51:26,1,0,20,1
2023-01-01 13:51:35,1,0,9,1
2023-01-01 13:51:37,1,0,5,1
2023-01-01 13:51:38,1,0,20,1
2023-01-01 13:51:52,1,0,20,1
2023-01-01 13:52:03,1,0,20,1
2023-01-01 13:52:36,1,0,20,1
2023-01-01 13:52:43,1,0,16,1
2023-01-01 13:52:46,1,0,20,0
2023-01-01 13:53:04,1,0,20,1
2023-01-01 13:53:06,1,0,20,1
2023-01-01 13:53:26,1,0,20,0
2023-01-01 13:53:42,1,0,18,1
2023-01-01 13:53:47,1,0,7,0
2023-01-01 13:54:00,1,0,20,1
2023-01-01 13:54:17,1,0,20,0
2023-01-01 13:54:24,1,0,20,1
2023-01-01 13:54:27,1,0,20,1
2023-01-01 13:54:52,1,0,20,1
2023-01-01 13:54:53,1,0,20,1
2023-01-01 13:55:03,1,0,18,0
2023-01-01 13:55:07,1,0,11,1
2023-01-01 13:55:15,1,0,20,0
2023-01-01 13:55:25,1,0,15,1
2023-01-01 13:55:27,1,0,20,1
2023-01-01 13:55:36,1,0,5,0
2023-01-01 13:55:41,1,0,5,1
2023-01-01 13:55:46,1,0,20,0
2023-01-01 13:55:48,1,0,20,1
2023-01-01 13:55:48,1,0,15,1
2023-01-01 13:55:49,1,0,20,0
2023-01-01 13:55:58,1,0,20,1
2023-01-01 13:56:11,1,0,20,0
2023-01-01 13:56:11,1,0,20,1
2023-01-01 13:56:23,1,0,13,1
2023-01-01 13:56:26,1,0,20,1
2023-01-01 13:56:40,1,0,5,1
2023-01-01 13:56:49,1,0,20,1
2023-01-01 13:57:03,1,0,20,1
2023-01-01 13:57:13,1,0,18,1
2023-01-01 13:57:27,1,0,20,1
2023-01-01 13:57:43,1,0,20,0
2023-01-01 13:57:49,1,0,5,1
2023-01-01 13:57:53,1,0,20,1
2023-01-01 13:58:20,1,0,20,0
2023-01-01 13:58:38,1,0,20,1
2023-01-01 13:58:53,1,0,14,1
2023-01-01 13:58:55,1,0,20,1
2023-01-01 13:58:56,1,0,20,0
2023-01-01 13:59:01,1,0,20,1
2023-01-01 13:59:03,1,0,20,1
2023-01-01 13:59:04,1,0,11,1
2023-01-01 13:59:19,1,0,20,1
2023-01-01 13:59:33,1,0,20,1
2023-01-01 13:59:49,1,0,20,1
2023-01-01 13:59:57,1,0,20,1
2023-01-01 14:00:11,1,0,20,1
2023-01-01 14:00:16,1,0,20,1
2023-01-01 14:00:17,1,0,5,1
2023-01-01 14:00:34,1,0,20,0
2023-01-01 14:00:43,1,0,20,1
2023-01-01 14:00:52,1,0,18,0
2023-01-01 14:01:04,1,0,20,1
2023-01-01 14:01:20,1,0,14,1
2023-01-01 14:01:45,1,0,20,0
2023-01-01 14:01:46,1,0,10,0
2023-01-01 14:02:12,1,0,20,1
2023-01-01 14:02:12,1,0,5,1
2023-01-01 14:02:26,1,0,5,1
2023-01-01 14:02:30,1,0,20,1
2023-01-01 14:02:32,1,0,20,1
2023-01-01 14:02:41,1,0,5,1
2023-01-01 14:02:51,1,0,20,1
2023-01-01 14:03:16,1,0,15,0
2023-01-01 14:03:20,1,0,20,1
2023-01-01 14:03:32,1,0,20,1
2023-01-01 14:03:41,1,0,19,1
2023-01-01 14:03:42,1,0,20,1
2023-01-01 14:03:43,1,0,20,0
2023-01-01 14:03:49,1,0,20,0
2023-01-01 14:03:59,1,0,20,1
2023-01-01 14:04:12,1,0,20,1
2023-01-01 14:04:14,1,0,6,1
2023-01-01 14:04:26,1,0,5,1
2023-01-01 14:04:49,1,0,20,1
2023-01-01 14:04:54,1,0,20,1
2023-01-01 14:05:10,1,0,5,1
2023-01-01 14:05:29,1,0,20,1
2023-01-01 14:05:34,1,0,20,1
2023-01-01 14:05:43,1,0,18,1
2023-01-01 14:05:47,1,0,20,1
2023-01-01 14:07:00,1,0,20,1
2023-01-01 14:07:31,1,0,20,1
2023-01-01 14:07:32,1,0,14,1
2023-01-01 14:08:02,1,0,20,0
2023-01-01 14:08:02,1,0,15,0
2023-01-01 14:08:20,1,0,19,1
2023-01-01 14:08:23,1,0,13,1
2023-01-01 14:08:53,1,0,20,0
2023-01-01 14:09:11,1,0,5,1
2023-01-01 14:09:13,1,0,20,1
2023-01-01 14:09:15,1,0,20,1
2023-01-01 14:09:28,1,0,20,1
2023-01-01 14:09:42,1,0,19,1
2023-01-01 14:09:46,1,0,6,1
2023-01-01 14:09:52,1,0,5,0
2023-01-01 14:10:20,1,0,20,1
2023-01-01 14:10:21,1,0,15,1
2023-01-01 14:10:30,1,0,20,1
2023-01-01 14:10:30,1,0,18,0
2023-01-01 14:10:33,1,0,20,0
2023-01-01 14:10:55,1,0,20,1
2023-01-01 14:11:03,1,0,20,1
2023-01-01 14:11:20,1,0,15,1
2023-01-01 14:11:42,1,0,5,0
2023-01-01 14:12:13,1,0,20,1
2023-01-01 14:12:21,1,0,20,0
2023-01-01 14:12:23,1,0,20,1
2023-01-01 14:12:31,1,0,20,1
2023-01-01 14:12:34,1,0,20,0
2023-01-01 14:12:40,1,0,20,1
2023-01-01 14:12:45,1,0,20,1
2023-01-01 14:12:50,1,0,5,1
2023-01-01 14:12:52,1,0,20,1
2023-01-01 14:13:08,1,0,19,0
2023-01-01 14:13:09,1,0,20,0
2023-01-01 14:13:13,1,0,20,0
2023-01-01 14:13:26,1,0,20,1
2023-01-01 14:13:32,1,0,20,1
2023-01-01 14:13:36,1,0,5,1
2023-01-01 14:13:40,1,0,20,1
2023-01-01 14:13:44,1,0,20,1
2023-01-01 14:13:50,1,0,20,1
2023-01-01 14:14:27,1,0,20,1
2023-01-01 14:14:38,1,0,20,1
2023-01-01 14:14:43,1,0,20,1
2023-01-01 14:14:46,1,0,5,1
2023-01-01 14:14:51,1,0,20,0
2023-01-01 14:15:23,1,0,20,0
2023-01-01 14:15:24,1,0,20,1
2023-01-01 14:15:29,1,0,20,1
2023-01-01 14:15:31,1,0,5,1
